[trainer] 从零训练：未加载预训练权重
[trainer] tag=g4_fold1 fold=1 train=499 val=125 steps/epoch=249 特殊影像正样本=[6, 6] 重复对=True
[g4_fold1] ep7 step121/249 loss=0.9332 {'ds': 0.176, 'seg': 0.238, 'cls': 0.47, 'special': 0.112, 'embed': 7.331}
[g4_fold1] ep7 step141/249 loss=0.6208 {'ds': 0.267, 'seg': 0.354, 'cls': 0.894, 'special': 0.138, 'embed': 0.112}
[g4_fold1] ep7 step161/249 loss=0.6345 {'ds': 0.114, 'seg': 0.152, 'cls': 0.292, 'special': 0.16, 'embed': 4.925}
[g4_fold1] ep7 step181/249 loss=1.3218 {'ds': 0.826, 'seg': 1.149, 'cls': 0.384, 'special': 0.307, 'embed': 0.001}
[g4_fold1] ep7 step201/249 loss=0.6066 {'ds': 0.246, 'seg': 0.297, 'cls': 0.317, 'special': 0.026, 'embed': 2.984}
[g4_fold1] ep7 step221/249 loss=0.6559 {'ds': 0.285, 'seg': 0.4, 'cls': 0.595, 'special': 0.422, 'embed': 0.021}
[g4_fold1] ep7 step241/249 loss=1.2337 {'ds': 0.525, 'seg': 0.724, 'cls': 0.558, 'special': 0.006, 'embed': 4.914}
[g4_fold1] epoch 7 loss=0.5571 dice_core=0.8320 dice_peri=0.9100 thr=[0.7, 0.6] (207s)
[g4_fold1] ep8 step21/249 loss=0.4587 {'ds': 0.268, 'seg': 0.344, 'cls': 0.425, 'special': 0.011, 'embed': 0.074}
[g4_fold1] ep8 step41/249 loss=0.6734 {'ds': 0.163, 'seg': 0.218, 'cls': 0.333, 'special': 0.008, 'embed': 4.933}
[g4_fold1] ep8 step61/249 loss=0.3279 {'ds': 0.156, 'seg': 0.222, 'cls': 0.407, 'special': 0.014, 'embed': 0.004}
[g4_fold1] ep8 step81/249 loss=0.4885 {'ds': 0.266, 'seg': 0.358, 'cls': 0.517, 'special': 0.003, 'embed': 0.004}
[g4_fold1] ep8 step101/249 loss=0.6274 {'ds': 0.132, 'seg': 0.178, 'cls': 0.26, 'special': 0.033, 'embed': 5.012}
[g4_fold1] ep8 step121/249 loss=0.6965 {'ds': 0.258, 'seg': 0.355, 'cls': 0.762, 'special': 0.099, 'embed': 1.68}
[g4_fold1] ep8 step141/249 loss=1.1793 {'ds': 0.657, 'seg': 0.918, 'cls': 0.39, 'special': 0.017, 'embed': 2.126}
[g4_fold1] ep8 step161/249 loss=0.8804 {'ds': 0.108, 'seg': 0.136, 'cls': 0.485, 'special': 1.82, 'embed': 2.242}
[g4_fold1] ep8 step181/249 loss=0.8460 {'ds': 0.231, 'seg': 0.355, 'cls': 0.499, 'special': 0.005, 'embed': 4.868}
[g4_fold1] ep8 step201/249 loss=0.2554 {'ds': 0.117, 'seg': 0.14, 'cls': 0.455, 'special': 0.001, 'embed': 0.022}
[g4_fold1] ep8 step221/249 loss=0.3884 {'ds': 0.178, 'seg': 0.26, 'cls': 0.384, 'special': 0.092, 'embed': 0.123}
[g4_fold1] ep8 step241/249 loss=0.4937 {'ds': 0.268, 'seg': 0.372, 'cls': 0.332, 'special': 0.025, 'embed': 0.431}
[g4_fold1] epoch 8 loss=0.5234 dice_core=0.8389 dice_peri=0.9142 thr=[0.75, 0.6] (196s)
[g4_fold1] ep9 step21/249 loss=0.4137 {'ds': 0.18, 'seg': 0.226, 'cls': 0.729, 'special': 0.021, 'embed': 0.001}
[g4_fold1] ep9 step41/249 loss=0.9293 {'ds': 0.604, 'seg': 0.845, 'cls': 0.308, 'special': 0.029, 'embed': 0.004}
[g4_fold1] ep9 step61/249 loss=1.1096 {'ds': 0.574, 'seg': 0.801, 'cls': 0.535, 'special': 0.0, 'embed': 2.331}
[g4_fold1] ep9 step81/249 loss=0.2722 {'ds': 0.121, 'seg': 0.142, 'cls': 0.517, 'special': 0.001, 'embed': 0.003}
[g4_fold1] ep9 step101/249 loss=0.9327 {'ds': 0.37, 'seg': 0.501, 'cls': 0.28, 'special': 0.766, 'embed': 2.267}
[g4_fold1] ep9 step121/249 loss=0.7673 {'ds': 0.176, 'seg': 0.234, 'cls': 0.57, 'special': 0.005, 'embed': 5.196}
[g4_fold1] ep9 step141/249 loss=0.3040 {'ds': 0.154, 'seg': 0.19, 'cls': 0.417, 'special': 0.036, 'embed': 0.005}
[g4_fold1] ep9 step161/249 loss=0.6039 {'ds': 0.128, 'seg': 0.16, 'cls': 0.287, 'special': 0.006, 'embed': 4.941}
[g4_fold1] ep9 step181/249 loss=0.3538 {'ds': 0.124, 'seg': 0.164, 'cls': 0.475, 'special': 0.022, 'embed': 0.87}
[g4_fold1] ep9 step201/249 loss=0.6538 {'ds': 0.136, 'seg': 0.176, 'cls': 0.223, 'special': 0.0, 'embed': 5.62}
[g4_fold1] ep9 step221/249 loss=0.7557 {'ds': 0.154, 'seg': 0.218, 'cls': 0.641, 'special': 0.023, 'embed': 4.962}
[g4_fold1] ep9 step241/249 loss=0.5603 {'ds': 0.348, 'seg': 0.49, 'cls': 0.276, 'special': 0.006, 'embed': 0.001}
[g4_fold1] epoch 9 loss=0.5388 dice_core=0.8471 dice_peri=0.9184 thr=[0.75, 0.6] (174s)
[g4_fold1] ep10 step21/249 loss=0.7498 {'ds': 0.394, 'seg': 0.569, 'cls': 0.713, 'special': 0.008, 'embed': 0.002}
[g4_fold1] ep10 step41/249 loss=0.2926 {'ds': 0.135, 'seg': 0.188, 'cls': 0.414, 'special': 0.003, 'embed': 0.012}
[g4_fold1] ep10 step61/249 loss=0.6663 {'ds': 0.405, 'seg': 0.559, 'cls': 0.423, 'special': 0.006, 'embed': 0.007}
[g4_fold1] ep10 step81/249 loss=0.6970 {'ds': 0.167, 'seg': 0.216, 'cls': 0.42, 'special': 0.004, 'embed': 4.996}
[g4_fold1] ep10 step101/249 loss=0.8614 {'ds': 0.294, 'seg': 0.353, 'cls': 0.484, 'special': 0.004, 'embed': 5.15}
[g4_fold1] ep10 step121/249 loss=1.4066 {'ds': 0.704, 'seg': 1.015, 'cls': 0.386, 'special': 0.007, 'embed': 3.909}
[g4_fold1] ep10 step141/249 loss=0.8442 {'ds': 0.079, 'seg': 0.105, 'cls': 0.537, 'special': 0.013, 'embed': 8.015}
[g4_fold1] ep10 step161/249 loss=0.7581 {'ds': 0.232, 'seg': 0.304, 'cls': 0.405, 'special': 0.004, 'embed': 4.687}
[g4_fold1] ep10 step181/249 loss=1.3871 {'ds': 0.925, 'seg': 1.29, 'cls': 0.325, 'special': 0.003, 'embed': 0.209}
[g4_fold1] ep10 step201/249 loss=0.2708 {'ds': 0.129, 'seg': 0.174, 'cls': 0.384, 'special': 0.002, 'embed': 0.002}
[g4_fold1] ep10 step221/249 loss=1.5527 {'ds': 1.007, 'seg': 1.409, 'cls': 0.541, 'special': 0.004, 'embed': 0.095}
[g4_fold1] ep10 step241/249 loss=0.2472 {'ds': 0.111, 'seg': 0.131, 'cls': 0.45, 'special': 0.013, 'embed': 0.001}
[g4_fold1] epoch 10 loss=0.5000 dice_core=0.8635 dice_peri=0.9262 thr=[0.7, 0.55] (186s)
[g4_fold1] ep11 step21/249 loss=0.7345 {'ds': 0.468, 'seg': 0.668, 'cls': 0.256, 'special': 0.0, 'embed': 0.034}
[g4_fold1] ep11 step41/249 loss=0.9928 {'ds': 0.37, 'seg': 0.5, 'cls': 0.469, 'special': 0.004, 'embed': 4.995}
[g4_fold1] ep11 step61/249 loss=1.3795 {'ds': 0.622, 'seg': 0.847, 'cls': 0.423, 'special': 0.212, 'embed': 4.99}
[g4_fold1] ep11 step81/249 loss=0.5864 {'ds': 0.086, 'seg': 0.116, 'cls': 0.506, 'special': 0.018, 'embed': 4.522}
[g4_fold1] ep11 step101/249 loss=0.3729 {'ds': 0.128, 'seg': 0.177, 'cls': 0.324, 'special': 0.003, 'embed': 1.519}
[g4_fold1] ep11 step121/249 loss=0.4593 {'ds': 0.254, 'seg': 0.335, 'cls': 0.471, 'special': 0.002, 'embed': 0.081}
[g4_fold1] ep11 step141/249 loss=0.3226 {'ds': 0.112, 'seg': 0.149, 'cls': 0.336, 'special': 0.002, 'embed': 1.184}
[g4_fold1] ep11 step161/249 loss=1.8229 {'ds': 0.875, 'seg': 1.234, 'cls': 0.826, 'special': 0.002, 'embed': 5.09}
[g4_fold1] ep11 step181/249 loss=0.6062 {'ds': 0.153, 'seg': 0.194, 'cls': 0.372, 'special': 0.001, 'embed': 4.258}
[g4_fold1] ep11 step201/249 loss=0.3107 {'ds': 0.174, 'seg': 0.226, 'cls': 0.26, 'special': 0.0, 'embed': 0.266}
[g4_fold1] ep11 step221/249 loss=0.3028 {'ds': 0.123, 'seg': 0.188, 'cls': 0.411, 'special': 0.003, 'embed': 0.146}
